,time,date,value
3229,65,2025-07-29,0.002380783235906847
3230,66,2025-07-29,0.001980274476834243
3231,67,2025-07-29,0.003355195530458821
3232,68,2025-07-29,0.0037775661129640925
3233,69,2025-07-29,0.002946695317915138
3234,70,2025-07-29,0.0028365200991884443
3235,71,2025-07-29,0.0022414291995165314
3236,72,2025-07-29,0.0014239697623293912
3237,73,2025-07-29,0.0015539637373042092
3238,74,2025-07-29,0.0028983015877138696
3239,75,2025-07-29,0.002523067253214717
3240,76,2025-07-29,0.0028092148497814717
3241,77,2025-07-29,0.0036775279541461092
3242,78,2025-07-29,0.003613784875661552
3243,79,2025-07-29,0.002954296837505588
3244,80,2025-07-29,0.0025734355671519493
3245,81,2025-07-29,0.004468467919354957
3246,82,2025-07-29,0.0029304981115118034
3247,83,2025-07-29,0.003924744634630772
3248,84,2025-07-29,0.005561004625597721
3249,85,2025-07-29,0.002266936016080634
3250,86,2025-07-29,0.0013260821298269887
3251,87,2025-07-29,0.00242711372802773
3252,88,2025-07-29,0.0018479099861784531
3253,89,2025-07-29,0.0005849813122599246
3254,90,2025-07-29,5.860380561117928e-05
3255,91,2025-07-29,-0.0004982321531944445
3256,92,2025-07-29,-0.0014793860426707273
3257,93,2025-07-29,-0.0006776785449855716
3258,94,2025-07-29,0.0005353468472306666
3259,95,2025-07-29,-0.0021791684459300242
3260,96,2025-07-29,-0.0030454354132278816
3261,97,2025-07-29,-0.00252981385260731
3262,98,2025-07-29,-0.005340691263906905
3263,99,2025-07-29,-0.0051109402675701965
3264,100,2025-07-29,-0.0037146304042370293
3265,101,2025-07-29,-0.00870108588704599
3266,102,2025-07-29,-0.00761470390472252
3267,103,2025-07-29,-0.011914439231176965
3268,104,2025-07-29,-0.011953829100213254
3269,105,2025-07-29,-0.015148241510123173
3270,106,2025-07-29,-0.016777674066498882
3271,107,2025-07-29,-0.01294358649234928
3272,108,2025-07-29,-0.01657114450771413
3273,109,2025-07-29,-0.021709761501792713
3274,110,2025-07-29,-0.020111142197170695
3275,111,2025-07-29,-0.019692966952378876
3276,112,2025-07-29,-0.02091679295762594
3277,113,2025-07-29,-0.02557026065868029
3278,114,2025-07-29,-0.02269485346403255
3279,115,2025-07-29,-0.021362540927215345
3280,116,2025-07-29,-0.021648516247839034
3281,117,2025-07-29,-0.02378930346047836
3282,118,2025-07-29,-0.022612191737526377
3283,119,2025-07-29,-0.023107873840329862
3284,120,2025-07-29,-0.027189147150608273
3285,121,2025-07-29,-0.03001707581441382
3286,122,2025-07-29,-0.030061467797574792
3287,123,2025-07-29,-0.025901570603469537
3288,124,2025-07-29,-0.02564233414871997
3289,125,2025-07-29,-0.02294308765267572
3290,126,2025-07-29,-0.0270229600390417
3291,127,2025-07-29,-0.026217799545197096
3292,128,2025-07-29,-0.027988355740845572
3293,129,2025-07-29,-0.027023186859228776
3294,130,2025-07-29,-0.027445895392602226
3295,131,2025-07-29,-0.02437392814079753
3296,132,2025-07-29,-0.025941321875073253
3297,133,2025-07-29,-0.02500885676061948
3298,134,2025-07-29,-0.027694355840798268
3299,135,2025-07-29,-0.031442879426814896
3300,136,2025-07-29,-0.02466099156390089
3301,137,2025-07-29,-0.024490581482206952
3302,138,2025-07-29,-0.02389835859989553
3303,139,2025-07-29,-0.023460387132731908
3304,140,2025-07-29,-0.020206974188255122
3305,141,2025-07-29,-0.02226278216606392
3306,142,2025-07-29,-0.021247037645090616
3307,143,2025-07-29,-0.0231477725625171
3308,144,2025-07-29,-0.022866565233863767
3309,145,2025-07-29,-0.021621579887891818
3310,146,2025-07-29,-0.023830190548188357
3311,147,2025-07-29,-0.01955961472988732
3312,148,2025-07-29,-0.02155530284432383
3313,149,2025-07-29,-0.022063626016843196
3314,150,2025-07-29,-0.02111537010124076
3315,151,2025-07-29,-0.022209850954659993
3316,152,2025-07-29,-0.021214595456960472
3317,153,2025-07-29,-0.022169900399930498
3318,154,2025-07-29,-0.02144162343766931
3319,155,2025-07-29,-0.021689155149116512
3320,156,2025-07-29,-0.020100695009867442
3321,157,2025-07-29,-0.02031083838207759
3322,158,2025-07-29,-0.021056952468697432
3323,159,2025-07-29,-0.019762866045917704
3324,160,2025-07-29,-0.019701970639547817
3325,161,2025-07-29,-0.01916582800866551
3326,162,2025-07-29,-0.021291471225073355
3327,163,2025-07-29,-0.020035067814563545
3328,164,2025-07-29,-0.020078016652834707
3329,165,2025-07-29,-0.019167660834539024
3330,166,2025-07-29,-0.02065518412144307
3331,167,2025-07-29,-0.02000797840300228
3332,168,2025-07-29,-0.01952962540526304
3333,169,2025-07-29,-0.020561683548524723
3334,170,2025-07-29,-0.02004797138533876
3335,171,2025-07-29,-0.021631374641714052
3336,172,2025-07-29,-0.025067305532898265
3337,173,2025-07-29,-0.023400206660035394
3338,174,2025-07-29,-0.02134097266269963
3339,175,2025-07-29,-0.023420787603774196
3340,176,2025-07-29,-0.02132531521459069
3341,177,2025-07-29,-0.02123827826455771
3342,178,2025-07-29,-0.020207753049358734
3343,179,2025-07-29,-0.016033384318273836
3344,180,2025-07-29,-0.01877248120656083
3345,181,2025-07-29,-0.01996506222527228
3346,182,2025-07-29,-0.019701655031504117
3347,183,2025-07-29,-0.01998167636827075
3348,184,2025-07-29,-0.018687069556304836
3349,185,2025-07-29,-0.018614944937831224
3350,186,2025-07-29,-0.018838792020568595
3351,187,2025-07-29,-0.019265329665548725
3352,188,2025-07-29,-0.017669254925951616
3353,189,2025-07-29,-0.01874848246073868
3354,190,2025-07-29,-0.019489864031961623
3355,191,2025-07-29,-0.0194175605713367
3356,192,2025-07-29,-0.018617402530901828
3357,193,2025-07-29,-0.01856349321262929
3358,194,2025-07-29,-0.017739755234505106
3359,195,2025-07-29,-0.018230059951291233
3360,196,2025-07-29,-0.01692284956585821
3361,197,2025-07-29,-0.017493353701393488
3362,198,2025-07-29,-0.018263906680191067
3363,199,2025-07-29,-0.018818337306378385
3364,200,2025-07-29,-0.018282458250954425
3365,201,2025-07-29,-0.01818566276938305
3366,202,2025-07-29,-0.01789882138828003
3367,203,2025-07-29,-0.016717592271279003
3368,204,2025-07-29,-0.018878949082954843
3369,205,2025-07-29,-0.01875680001928437
3370,206,2025-07-29,-0.01896182429249449
3371,207,2025-07-29,-0.0182823542666275
3372,208,2025-07-29,-0.01850626658852761
3373,209,2025-07-29,-0.01752995316158734
3374,210,2025-07-29,-0.01866529591137467
3375,211,2025-07-29,-0.018327525497185748
3376,212,2025-07-29,-0.019079084049077544
3377,213,2025-07-29,-0.01838740860007948
3378,214,2025-07-29,-0.0196751211989874
3379,215,2025-07-29,-0.01931429054466216
3380,216,2025-07-29,-0.019521961845288427
3381,217,2025-07-29,-0.020378250726551084
3382,218,2025-07-29,-0.021652070142772928
3383,219,2025-07-29,-0.023149394189806216
3384,220,2025-07-29,-0.025894776071659464
3385,221,2025-07-29,-0.02418842580695313
3386,222,2025-07-29,-0.022655547111648966
3387,223,2025-07-29,-0.02322541691787494
3388,224,2025-07-29,-0.02411811228202332
3389,225,2025-07-29,-0.028226506050433642
3390,0,2025-07-30,0.0
3391,1,2025-07-30,0.0036903669985115517
3392,2,2025-07-30,0.0036567136195702066
3393,3,2025-07-30,0.0050722524153252735
3394,4,2025-07-30,0.006062190812684332
3395,5,2025-07-30,0.011083200315414654
3396,6,2025-07-30,0.010893372852604277
3397,7,2025-07-30,0.01138052199106887
3398,8,2025-07-30,0.011909210003751225
3399,9,2025-07-30,0.010358510828814227
3400,10,2025-07-30,0.00857633218170073
3401,11,2025-07-30,0.00955112348198639
3402,12,2025-07-30,0.00809378669224492
3403,13,2025-07-30,0.007856879853968435
3404,14,2025-07-30,0.0043796788887573435
3405,15,2025-07-30,0.005880009375145767
3406,16,2025-07-30,0.00885759308003653
3407,17,2025-07-30,0.009342835076277978
3408,18,2025-07-30,0.009024825807986026
3409,19,2025-07-30,0.009068268572061888
3410,20,2025-07-30,0.008733407059652087
3411,21,2025-07-30,0.010989419694413582
3412,22,2025-07-30,0.011704526197321541
3413,23,2025-07-30,0.013916988581392564
3414,24,2025-07-30,0.01273059421730105
3415,25,2025-07-30,0.011908707994721879
3416,26,2025-07-30,0.013199554024786675
3417,27,2025-07-30,0.013646931263800899
3418,28,2025-07-30,0.015457763788341072
3419,29,2025-07-30,0.01616651321060769
3420,30,2025-07-30,0.015475195145141174
3421,31,2025-07-30,0.015328310473526008
3422,32,2025-07-30,0.013243545561480996
3423,33,2025-07-30,0.012933386294732507
3424,34,2025-07-30,0.012107973007115413
3425,35,2025-07-30,0.013286781805849746
3426,36,2025-07-30,0.013450285478324275
3427,37,2025-07-30,0.011080413212234741
3428,38,2025-07-30,0.01219320372389332
3429,39,2025-07-30,0.011396409792342244
3430,40,2025-07-30,0.012693126490467499
3431,41,2025-07-30,0.012449661306918713
3432,42,2025-07-30,0.011247352618569573
3433,43,2025-07-30,0.009984483964755375
3434,44,2025-07-30,0.010628610401481553
3435,45,2025-07-30,0.010302857070999538
3436,46,2025-07-30,0.011217211811847538
3437,47,2025-07-30,0.009398065577378767
3438,48,2025-07-30,0.008646036454458272
3439,49,2025-07-30,0.007737076910646179
3440,50,2025-07-30,0.0069732322350209985
3441,51,2025-07-30,0.008987760203878814
3442,52,2025-07-30,0.0096085706908009
3443,53,2025-07-30,0.00979049199160631
3444,54,2025-07-30,0.0107761479453653
3445,55,2025-07-30,0.011368121070989834
3446,56,2025-07-30,0.011207758093517817
3447,57,2025-07-30,0.013792606272626795
3448,58,2025-07-30,0.013367342102063917
3449,59,2025-07-30,0.014681665270553923
3450,60,2025-07-30,0.013199841079778896
3451,61,2025-07-30,0.015027656353184593
3452,62,2025-07-30,0.01392604885685822
3453,63,2025-07-30,0.014056370260718931
3454,64,2025-07-30,0.013349696656294152
3455,65,2025-07-30,0.01250311495530776
3456,66,2025-07-30,0.012685174529565635
3457,67,2025-07-30,0.012681001066234598
3458,68,2025-07-30,0.012393292476565398
3459,69,2025-07-30,0.012488107757222644
3460,70,2025-07-30,0.010980595638142798
3461,71,2025-07-30,0.010820308775872256
3462,72,2025-07-30,0.011320045667425283
3463,73,2025-07-30,0.011316748331907989
3464,74,2025-07-30,0.011311071091185898
3465,75,2025-07-30,0.011529262783999683
3466,76,2025-07-30,0.010041649820834997
3467,77,2025-07-30,0.010062369148387984
3468,78,2025-07-30,0.01086643997608272
3469,79,2025-07-30,0.010359066996716737
3470,80,2025-07-30,0.010580692222713073
3471,81,2025-07-30,0.01191727563459355
3472,82,2025-07-30,0.012433729721945674
3473,83,2025-07-30,0.01378572847684445
3474,84,2025-07-30,0.012945384969346385
3475,85,2025-07-30,0.01361950498814557
3476,86,2025-07-30,0.013393777808183738
3477,87,2025-07-30,0.013010109915149615
3478,88,2025-07-30,0.013549402016520773
3479,89,2025-07-30,0.013360071312179644
3480,90,2025-07-30,0.013475389081738953
3481,91,2025-07-30,0.012232368060192567
3482,92,2025-07-30,0.009223334369533043
3483,93,2025-07-30,0.009208981056790466
3484,94,2025-07-30,0.009633440040881736
3485,95,2025-07-30,0.009529726188950094
3486,96,2025-07-30,0.010158953648188751
3487,97,2025-07-30,0.01063712316983545
3488,98,2025-07-30,0.010475903909896833
3489,99,2025-07-30,0.006960433347278583
3490,100,2025-07-30,0.00647980690492167
3491,101,2025-07-30,0.004128692402640022
3492,102,2025-07-30,0.005383293788569166
3493,103,2025-07-30,0.006319471519009023
3494,104,2025-07-30,0.009991071452588596
3495,105,2025-07-30,0.009079901022569836
3496,106,2025-07-30,0.011550388443201776
3497,107,2025-07-30,0.010641071917788736
3498,108,2025-07-30,0.00948119976464179
3499,109,2025-07-30,0.00996379242907841
3500,110,2025-07-30,0.013205510016600419
3501,111,2025-07-30,0.013451042741152497
3502,112,2025-07-30,0.014838905541181724
3503,113,2025-07-30,0.01461135875356967
3504,114,2025-07-30,0.014029890902121145
3505,115,2025-07-30,0.015214818067313507
3506,116,2025-07-30,0.014633139114581084
3507,117,2025-07-30,0.01415243276313849
3508,118,2025-07-30,0.013214009012622818
3509,119,2025-07-30,0.014502675783366836
3510,120,2025-07-30,0.0153491738695678
3511,121,2025-07-30,0.016152850144451558
3512,122,2025-07-30,0.01504379895946184
3513,123,2025-07-30,0.014983428203456883
3514,124,2025-07-30,0.014372105023325754
3515,125,2025-07-30,0.01422334944251602
3516,126,2025-07-30,0.015147626422728933
3517,127,2025-07-30,0.01589307494269121
3518,128,2025-07-30,0.016489453816533217
3519,129,2025-07-30,0.016512331330545527
3520,130,2025-07-30,0.019661513578444256
3521,131,2025-07-30,0.017288058362886938
3522,132,2025-07-30,0.01659782425749723
3523,133,2025-07-30,0.01580225441845573
3524,134,2025-07-30,0.015277623806201346
3525,135,2025-07-30,0.015133362610415313
3526,136,2025-07-30,0.013940363978013348
3527,137,2025-07-30,0.012983635780539626
3528,138,2025-07-30,0.012599138577270352
3529,139,2025-07-30,0.012238374097380045
3530,140,2025-07-30,0.011121636894847131
3531,141,2025-07-30,0.011173540921875946
3532,142,2025-07-30,0.012361433643724218
3533,143,2025-07-30,0.010824303858018913
3534,144,2025-07-30,0.010332336808893894
3535,145,2025-07-30,0.012804831250870508
3536,146,2025-07-30,0.017691179439066285
3537,147,2025-07-30,0.018118687776160103
3538,148,2025-07-30,0.019641734101012776
3539,149,2025-07-30,0.018060024107677153
3540,150,2025-07-30,0.018129342094174272
3541,151,2025-07-30,0.01984128893843007
3542,152,2025-07-30,0.018138639284426383
3543,153,2025-07-30,0.021689404980374416
3544,154,2025-07-30,0.02063297130317221
3545,155,2025-07-30,0.01877315126661716
3546,156,2025-07-30,0.020704881212551318
3547,157,2025-07-30,0.0214903104999582
3548,158,2025-07-30,0.0215926775072236
3549,159,2025-07-30,0.022963424030020718
3550,160,2025-07-30,0.02443348175641391
3551,161,2025-07-30,0.024746400186723916
3552,162,2025-07-30,0.023167166640051584
3553,163,2025-07-30,0.021979800817807038
3554,164,2025-07-30,0.02130889142910153
3555,165,2025-07-30,0.018746396786825326
3556,166,2025-07-30,0.020280716392060194
3557,167,2025-07-30,0.021013349701381245
3558,168,2025-07-30,0.020722751519272053
3559,169,2025-07-30,0.021937615170945834
3560,170,2025-07-30,0.022929491707646577
3561,171,2025-07-30,0.022692660037058943
3562,172,2025-07-30,0.021764685731316513
3563,173,2025-07-30,0.02304534744798359
3564,174,2025-07-30,0.024450602117110365
3565,175,2025-07-30,0.02804252973644794
3566,176,2025-07-30,0.031206724504186933
3567,177,2025-07-30,0.02578985596076777
3568,178,2025-07-30,0.026600849455557518
3569,179,2025-07-30,0.026829748924256047
3570,180,2025-07-30,0.02729938548884514
3571,181,2025-07-30,0.025696607243337444
3572,182,2025-07-30,0.02345442892532712
3573,183,2025-07-30,0.02288552902610974
3574,184,2025-07-30,0.02535004576378086
3575,185,2025-07-30,0.02442696104233988
3576,186,2025-07-30,0.024101711078639232
3577,187,2025-07-30,0.02583635202809431
3578,188,2025-07-30,0.023932883463252175
3579,189,2025-07-30,0.02442683860585848
3580,190,2025-07-30,0.022130129740093096
3581,191,2025-07-30,0.02214943870078545
3582,192,2025-07-30,0.02284580738803932
3583,193,2025-07-30,0.02550332631623109
3584,194,2025-07-30,0.02632206039950591
3585,195,2025-07-30,0.02530682819414265
3586,196,2025-07-30,0.024741485360810445
3587,197,2025-07-30,0.024648018785890624
3588,198,2025-07-30,0.02454903795175356
3589,199,2025-07-30,0.022213849542756958
3590,200,2025-07-30,0.02206501237105163
3591,201,2025-07-30,0.019049755252600886
3592,202,2025-07-30,0.020040786213317285
3593,203,2025-07-30,0.023130862490520654
3594,204,2025-07-30,0.022383651650044967
3595,205,2025-07-30,0.023695865598235333
3596,206,2025-07-30,0.022593657978002613
3597,207,2025-07-30,0.024388198650809323
3598,208,2025-07-30,0.024068463422706632
3599,209,2025-07-30,0.02376414899529955
3600,210,2025-07-30,0.025846677880050684
3601,211,2025-07-30,0.02548545329183527
3602,212,2025-07-30,0.02533700618833523
3603,213,2025-07-30,0.02473807415249052
3604,214,2025-07-30,0.02598844089996588
3605,215,2025-07-30,0.025608077246778382
3606,216,2025-07-30,0.023157356291802822
3607,217,2025-07-30,0.023070161689643043
3608,218,2025-07-30,0.02392322582113604
3609,219,2025-07-30,0.02383635296587261
3610,220,2025-07-30,0.02424283814071282
3611,221,2025-07-30,0.023201916263463795
3612,222,2025-07-30,0.019835063770576533
3613,223,2025-07-30,0.016221696764934457
3614,224,2025-07-30,0.016660026338313094
3615,225,2025-07-30,0.021245946820755424
3616,0,2025-07-31,0.0
3617,1,2025-07-31,0.002925305267842404
3618,2,2025-07-31,-0.0002446175034165332
3619,3,2025-07-31,0.0012112141940447962
3620,4,2025-07-31,-0.00043057623281561597
3621,5,2025-07-31,0.0016385581734118526
3622,6,2025-07-31,0.0030756115212517976
3623,7,2025-07-31,0.003363212165492402
3624,8,2025-07-31,0.004966266190530533
3625,9,2025-07-31,0.0031276984947039566
3626,10,2025-07-31,0.0021460789590752594
3627,11,2025-07-31,0.0019309661703286185
3628,12,2025-07-31,0.0017731508551735997
3629,13,2025-07-31,0.0017620085461050872
3630,14,2025-07-31,0.0005890384484987798
3631,15,2025-07-31,0.001273662335440573
3632,16,2025-07-31,0.0012718443807382407
3633,17,2025-07-31,0.002333807793021059
3634,18,2025-07-31,0.0024996781264660095
3635,19,2025-07-31,0.0016605114314505176
3636,20,2025-07-31,0.0033902345114236176
3637,21,2025-07-31,0.0032785991280641635
3638,22,2025-07-31,0.004274184433362915
3639,23,2025-07-31,0.0051412131755808055
3640,24,2025-07-31,0.0062733601237336956
3641,25,2025-07-31,0.005524477759448754
3642,26,2025-07-31,0.005513594818130629
3643,27,2025-07-31,0.0032971892606115105
3644,28,2025-07-31,0.004787464815198317
3645,29,2025-07-31,0.0035601248578159828
3646,30,2025-07-31,0.003867595248062128
3647,31,2025-07-31,0.002206907756043708
3648,32,2025-07-31,0.001088852523726369
3649,33,2025-07-31,0.0012895683577086592
3650,34,2025-07-31,0.0026298313013122243
3651,35,2025-07-31,0.002380198353931884
3652,36,2025-07-31,0.001750553297564461
3653,37,2025-07-31,0.0024384802934352967
3654,38,2025-07-31,0.002270733061922492
3655,39,2025-07-31,0.0021177450309032286
3656,40,2025-07-31,0.002654021057743372
3657,41,2025-07-31,0.0026168069492237267
3658,42,2025-07-31,0.0019129312515083763
3659,43,2025-07-31,0.0029449216412523738
3660,44,2025-07-31,0.0031981455366720812
3661,45,2025-07-31,0.0033179707418153903
3662,46,2025-07-31,0.0057744815377202
3663,47,2025-07-31,0.005723451134328261
3664,48,2025-07-31,0.004558183432333607
3665,49,2025-07-31,0.004930527403004481
3666,50,2025-07-31,0.005243796619637586
3667,51,2025-07-31,0.003500373627309039
3668,52,2025-07-31,0.0027137867149346073
3669,53,2025-07-31,0.0028503075594626948
3670,54,2025-07-31,0.0034937586619501193
3671,55,2025-07-31,0.004682700064950973
3672,56,2025-07-31,0.004015967943092447
3673,57,2025-07-31,0.004607486564515484
3674,58,2025-07-31,0.004181014153258666
3675,59,2025-07-31,0.0025359634416880494
3676,60,2025-07-31,0.002128376356098416
3677,61,2025-07-31,0.0015317357928884556
3678,62,2025-07-31,0.0024416227201427
3679,63,2025-07-31,0.004658326330139406
3680,64,2025-07-31,0.005204300266865691
3681,65,2025-07-31,0.004643448684266804
3682,66,2025-07-31,0.0036888517693089984
3683,67,2025-07-31,0.00344877795187426
3684,68,2025-07-31,0.0033318035153286907
3685,69,2025-07-31,0.003622670124813654
3686,70,2025-07-31,0.003152692445471006
3687,71,2025-07-31,0.003272837660946659
3688,72,2025-07-31,0.002593862656203094
3689,73,2025-07-31,0.0036535925454866947
3690,74,2025-07-31,0.0031656322145108273
3691,75,2025-07-31,0.0034411864966170658
3692,76,2025-07-31,0.00497716013671945
3693,77,2025-07-31,0.005425885494308114
3694,78,2025-07-31,0.0047086623365290015
3695,79,2025-07-31,0.004295060229703829
3696,80,2025-07-31,0.004995748484053153
3697,81,2025-07-31,0.006608199364630418
3698,82,2025-07-31,0.008877080787195957
3699,83,2025-07-31,0.008974655620353933
3700,84,2025-07-31,0.008521870447293578
3701,85,2025-07-31,0.009467979976067409
3702,86,2025-07-31,0.012038529176055857
3703,87,2025-07-31,0.012545610464959167
3704,88,2025-07-31,0.01372611065407292
3705,89,2025-07-31,0.01077296925861937
3706,90,2025-07-31,0.010013381820301981
3707,91,2025-07-31,0.010802509571847807
3708,92,2025-07-31,0.010256725774285047
3709,93,2025-07-31,0.009486751881196853
3710,94,2025-07-31,0.010151714598355843
3711,95,2025-07-31,0.009367681857522125
3712,96,2025-07-31,0.008141268493615628
3713,97,2025-07-31,0.007826860034953143
3714,98,2025-07-31,0.007629059050498932
3715,99,2025-07-31,0.0067987978742662936
3716,100,2025-07-31,0.007177529981709729
3717,101,2025-07-31,0.006224310927846921
3718,102,2025-07-31,0.006045304416250952
3719,103,2025-07-31,0.006147591749133263
3720,104,2025-07-31,0.004797253902018128
3721,105,2025-07-31,0.004768967907290977
3722,106,2025-07-31,0.0036381233376224786
3723,107,2025-07-31,0.00341385927041149
3724,108,2025-07-31,0.00453885312429414
3725,109,2025-07-31,0.003653535066368452
3726,110,2025-07-31,0.0032034841072221543
3727,111,2025-07-31,0.0021065542522180625
3728,112,2025-07-31,0.002827395370669672
3729,113,2025-07-31,0.0024011818032838583
3730,114,2025-07-31,0.0013562576673248339
3731,115,2025-07-31,0.0002059339963400575
3732,116,2025-07-31,-0.0007891821179948355
3733,117,2025-07-31,-0.0007321477948022403
3734,118,2025-07-31,-0.0006258577731819148
3735,119,2025-07-31,-0.0008529932877479052
3736,120,2025-07-31,-0.0014868693069404193
3737,121,2025-07-31,-0.000974605758366609
3738,122,2025-07-31,-0.0010251893521197042
3739,123,2025-07-31,-0.002498925490670323
3740,124,2025-07-31,-0.001693080931336688
3741,125,2025-07-31,0.0012648224266222918
3742,126,2025-07-31,0.00211935949200992
3743,127,2025-07-31,0.0031292824117530316
3744,128,2025-07-31,0.0039678124430597705
3745,129,2025-07-31,0.003927071400566806
3746,130,2025-07-31,0.002951257996670842
3747,131,2025-07-31,0.003491432767747993
3748,132,2025-07-31,0.0010384093880807521
3749,133,2025-07-31,0.00033424947033289243
3750,134,2025-07-31,-0.0010997087833769514
3751,135,2025-07-31,0.0003892533697072986
3752,136,2025-07-31,0.0047512965615637
3753,137,2025-07-31,0.0048120861012469485
3754,138,2025-07-31,0.0033331851231817033
3755,139,2025-07-31,0.0033976057294173856
3756,140,2025-07-31,0.004144145685219258
3757,141,2025-07-31,0.0017327095512055246
3758,142,2025-07-31,0.0010729658784143226
3759,143,2025-07-31,0.000912311084865669
3760,144,2025-07-31,0.002246793701787264
3761,145,2025-07-31,0.0013533625992812048
3762,146,2025-07-31,0.001359540920587654
3763,147,2025-07-31,0.0018933033859497295
3764,148,2025-07-31,0.0011045764572786831
3765,149,2025-07-31,0.0020062868423033065
3766,150,2025-07-31,0.0036329359392995864
3767,151,2025-07-31,0.0037364643186396096
3768,152,2025-07-31,0.003985180492021789
3769,153,2025-07-31,0.004103527996241585
3770,154,2025-07-31,0.0035392201951433
3771,155,2025-07-31,0.0034330909867761328
3772,156,2025-07-31,0.003476642487456272
3773,157,2025-07-31,0.0025944526784626998
3774,158,2025-07-31,0.0028936745680446796
3775,159,2025-07-31,0.0031879059027842827
3776,160,2025-07-31,0.004514592400823858
3777,161,2025-07-31,0.005202522631446493
3778,162,2025-07-31,0.0031593031261244464
3779,163,2025-07-31,0.0035541897156980973
3780,164,2025-07-31,0.004855154325472344
3781,165,2025-07-31,0.004406744061888124
3782,166,2025-07-31,0.004870738435284183
3783,167,2025-07-31,0.006687509887273291
3784,168,2025-07-31,0.007697610033071012
3785,169,2025-07-31,0.0075205158557762886
3786,170,2025-07-31,0.0060231316179184535
3787,171,2025-07-31,0.006445964990889341
3788,172,2025-07-31,0.006886888390349344
3789,173,2025-07-31,0.007019946979587077
3790,174,2025-07-31,0.0069657326787727625
3791,175,2025-07-31,0.006419074232231314
3792,176,2025-07-31,0.006812298412339657
3793,177,2025-07-31,0.007593547571316139
3794,178,2025-07-31,0.006593554689894532
3795,179,2025-07-31,0.006922160675698175
3796,180,2025-07-31,0.007671141568204698
3797,181,2025-07-31,0.006411260419818321
3798,182,2025-07-31,0.005513384317958447
3799,183,2025-07-31,0.005540683752204512
3800,184,2025-07-31,0.009096065301657963
3801,185,2025-07-31,0.012327902978442995
3802,186,2025-07-31,0.011538082572623454
3803,187,2025-07-31,0.012171392095854716
3804,188,2025-07-31,0.010409893847543428
3805,189,2025-07-31,0.011046702750394544
3806,190,2025-07-31,0.011117743129862356
3807,191,2025-07-31,0.012233878321578073
3808,192,2025-07-31,0.011191301641942708
3809,193,2025-07-31,0.01164088357793247
3810,194,2025-07-31,0.010358922993159103
3811,195,2025-07-31,0.012097536336070247
3812,196,2025-07-31,0.010725733373819879
3813,197,2025-07-31,0.00982209865114858
3814,198,2025-07-31,0.007863785010237323
3815,199,2025-07-31,0.008109788380648686
3816,200,2025-07-31,0.008169601100093349
3817,201,2025-07-31,0.008834286110453116
3818,202,2025-07-31,0.007706169633324267
3819,203,2025-07-31,0.008409157534591816
3820,204,2025-07-31,0.010202036330096642
3821,205,2025-07-31,0.010786968265677155
3822,206,2025-07-31,0.010772293927530985
3823,207,2025-07-31,0.010943392895210402
3824,208,2025-07-31,0.010659803768920284
3825,209,2025-07-31,0.010866847403540936
3826,210,2025-07-31,0.012448727944969207
3827,211,2025-07-31,0.012658870975784997
3828,212,2025-07-31,0.012639968364407728
3829,213,2025-07-31,0.011273793024178635
3830,214,2025-07-31,0.011844724521288597
3831,215,2025-07-31,0.01277992873488143
3832,216,2025-07-31,0.01087566244451632
3833,217,2025-07-31,0.007579242114037932
3834,218,2025-07-31,0.006697802283289089
3835,219,2025-07-31,0.00544957669543189
3836,220,2025-07-31,0.0024445636173571206
3837,221,2025-07-31,0.0008508607378227007
3838,222,2025-07-31,-0.0005545439867482571
3839,223,2025-07-31,0.0006516415265418463
3840,224,2025-07-31,0.0009014138001587346
3841,225,2025-07-31,0.0032984853053730223
3842,0,2025-08-01,0.0
3843,1,2025-08-01,7.538540922036319e-05
3844,2,2025-08-01,0.003712813637948731
3845,3,2025-08-01,0.004231204142530087
3846,4,2025-08-01,0.0058908101562723525
3847,5,2025-08-01,0.005170740735693458
3848,6,2025-08-01,0.005732044684051418
3849,7,2025-08-01,0.006534648230829054
3850,8,2025-08-01,0.004646780773634451
3851,9,2025-08-01,0.004296200068330203
3852,10,2025-08-01,0.005964044579929828
3853,11,2025-08-01,0.0059631966355152555
3854,12,2025-08-01,0.003705245325634876
3855,13,2025-08-01,0.005659261339213573
3856,14,2025-08-01,0.005603727515032131
3857,15,2025-08-01,0.004183011457660091
3858,16,2025-08-01,0.004579267630740569
3859,17,2025-08-01,0.004376665377786693
3860,18,2025-08-01,0.0052398964391237035
3861,19,2025-08-01,0.004250606405650226
3862,20,2025-08-01,0.005417232340289124
3863,21,2025-08-01,0.005933245363219264
3864,22,2025-08-01,0.004588100302337583
3865,23,2025-08-01,0.004660535409719779
3866,24,2025-08-01,0.004135657852906149
3867,25,2025-08-01,0.004892149430631876
3868,26,2025-08-01,0.004909990800136432
3869,27,2025-08-01,0.005981304812222588
3870,28,2025-08-01,0.005274785822239503
3871,29,2025-08-01,0.005462333214838688
3872,30,2025-08-01,0.005304267890572367
3873,31,2025-08-01,0.006372356717469718
3874,32,2025-08-01,0.007172053703094705
3875,33,2025-08-01,0.0058332832226004605
3876,34,2025-08-01,0.006533724386110995
3877,35,2025-08-01,0.006180242104018796
3878,36,2025-08-01,0.006111112095268378
3879,37,2025-08-01,0.004446920473867633
3880,38,2025-08-01,0.0052265224479816075
3881,39,2025-08-01,0.004867312192563422
3882,40,2025-08-01,0.0061979280768098555
